Item_ID,Item_Wave,Item_Type,Item_Title,Item_Category,Item_Domain,Owner_Domain,Autonomous_Required,Human_Input_Allowed,Human_Work_Allowed,Codex_Action,Implementation_Target,Deliverable_Type,Acceptance_Criteria,QA_Gates_Required,Visual_Review_Required,Visual_Review_Method,Test_Required,Evidence_Required,Runtime_Proof_Required,EC2_Allowed,Blocker_Policy,Source_Plan_Root,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_File_Size,Priority,Risk_Level,Status,Created_From,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
ITEM-001909,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260629 230324 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260629 230324 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_230324.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_230324.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_195402.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2353,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001914,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260629 231246 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260629 231246 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_231246.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_231246.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_195402.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2353,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001919,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260629 232127 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260629 232127 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232127.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232127.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_195402.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2353,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001924,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260629 232209 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260629 232209 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232209.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232209.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_195402.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001929,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260629 232613 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260629 232613 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232613.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260629_232613.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_195402.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001934,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 002615 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 002615 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_002615.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_002615.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001939,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 004508 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 004508 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_004508.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_004508.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001944,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 004921 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 004921 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_004921.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_004921.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001949,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 005531 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 005531 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_005531.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_005531.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001954,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 013858 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 013858 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_013858.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_013858.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001959,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 015154 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 015154 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_015154.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_015154.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001964,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 015606 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 015606 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_015606.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_015606.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001969,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 022000 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 022000 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_022000.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_022000.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001974,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 023239 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 023239 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_023239.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_023239.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001979,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 033024 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 033024 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_033024.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_033024.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
ITEM-001984,56,source_plan_section,EC2 MODEL DELTA RESUME READINESS 20260630 045439 — Checks,Local/EC2 Runtime Sync,ec2_runtime_sync,Local/EC2 Runtime Sync,TRUE,FALSE,FALSE,"Autonomously implement, validate, and evidence the required local/ec2 runtime sync item: EC2 MODEL DELTA RESUME READINESS 20260630 045439 — Checks",local_ec2_sync_runtime_proof_system,code_config_workflow_manifest_qa_evidence,"Sync manifest, required payload list, pullback artifacts, logs, stop conditions, and QA evidence are recorded.",sync_manifest_validation|upload_payload_check|runtime_log_pullback|cost_stop_condition|qa_evidence_pullback,FALSE,Not required unless output becomes visual,TRUE,"Upload manifest, EC2 run log, pullback manifest, QA evidence, cost/runtime summary, stop confirmation",TRUE,TRUE_AFTER_PREVIEW_PREFLIGHT_ONLY,"Do not ask for human work. Create blocker record, preserve logs/evidence, retry safe autonomous path, or mark blocked with exact reason.",C:\Comfy_UI_Main\Plan,docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_045439.md,C:\Comfy_UI_Main\Plan\docs\EC2_MODEL_DELTA_RESUME_READINESS_20260630_045439.md,Checks,20,33,"## Checks - model_delta_manifest_validated: True - C:\Comfy_UI\Implementation\manifests\ec2_model_delta_sync\ec2_model_delta_sync_20260629_235310.json - all_delta_files_exist: True - 4/4 - all_delta_sizes_match: True - 4/4 - all_delta_sha256_match: True - 4/4 - powershell_sync_script_parses: True - parse ok - remote_verify_script_sane: True - {""mis",docs.zip,md,2403,P0,HIGH,Blocked Until Autonomous Runtime Evidence Exists,blueprint_plan_docs,Autonomous Codex Desktop task/item; no human input or manual work dependency allowed.,,,,,
