Item_ID,Item_Wave,Item_Type,Item_Title,Item_Category,Item_Domain,Owner_Domain,Autonomous_Required,Human_Input_Allowed,Human_Work_Allowed,Codex_Action,Implementation_Target,Deliverable_Type,Acceptance_Criteria,QA_Gates_Required,Visual_Review_Required,Visual_Review_Method,Test_Required,Evidence_Required,Runtime_Proof_Required,EC2_Allowed,Blocker_Policy,Source_Plan_Root,Citation_File,Citation_Full_Path,Citation_Section,Citation_Line_Start,Citation_Line_End,Citation_Excerpt,Source_Package,Source_Type,Source_File_Size,Priority,Risk_Level,Status,Created_From,Notes,Source_Key,Source_File_Relative,Coverage_Level,Coverage_Audit_Status,Ultra_Source_Coverage_Record
ITEM-W64-011,64,end_to_end_strict_ai_requirement,Camera framing and composition strictness,Image Visual QA,image_camera_composition,Image Visual QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_camera_composition.",image_camera_composition,code_config_workflow_manifest_qa_evidence_review_certification,"Camera angle, crop, lens, composition, and subject framing match the request and do not hide defects.",camera_spec_check|crop_boundary_check|composition_score|visual_runtime_ready,TRUE,image_crop_framing_visual_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\03_IMAGE_SYSTEM\WAVE10_IMAGE_CAMERA_PLAN_COMPILER.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE10_IMAGE_CAMERA_PLAN_COMPILER.md,Wave 10 Image Camera Plan Compiler,1,13,# Wave 10 Image Camera Plan Compiler ## Goal Compile a still-image camera plan into image workflow instructions. ## Inputs - user request - character bible - environment profile - shot intent - App Mode camera controls,C:\Comfy_UI_Main\Plan,md,755,P0,HIGH,Blocked_Visual_Runtime_Composition_Mismatch,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id. | Wave64 direct execution 2026-07-11: compiler/runtime technical gates passed (22 tests, deterministic profile, local RealVisXL, 1 person/18 landmarks), but strict visual runtime failed because both hands were partially hidden in trouser pockets; no retry; exact evidence Plan/Instructions/QA/Evidence/Wave64/image_camera_composition.json.",W64:image_camera_composition:Plan\03_IMAGE_SYSTEM\WAVE10_IMAGE_CAMERA_PLAN_COMPILER.md#L1-L13,Plan\03_IMAGE_SYSTEM\WAVE10_IMAGE_CAMERA_PLAN_COMPILER.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_camera_composition:Plan\03_IMAGE_SYSTEM\WAVE10_IMAGE_CAMERA_PLAN_COMPILER.md#L1-L13
ITEM-W64-012,64,end_to_end_strict_ai_requirement,Mask factory and regional control integrity,Image QA,image_mask_control,Image QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_mask_control.",image_mask_control,code_config_workflow_manifest_qa_evidence_review_certification,"Masks, region prompts, inpaint boundaries, and repair passes do not bleed into protected identity or environment regions.",mask_schema_check|mask_boundary_visual_review|inpaint_delta_check|protected_region_preservation,TRUE,mask_overlay_and_before_after_visual_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\03_IMAGE_SYSTEM\MASK_FACTORY_SPEC.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\MASK_FACTORY_SPEC.md,Mask Factory Specification,1,13,# Mask Factory Specification ## Purpose The Mask Factory creates spatial truth. It decides where a pass is allowed to modify pixels. ## Required masks ### Entity masks - character_A_mask - character_B_mask - character_C_mask - character_D_mask,C:\Comfy_UI_Main\Plan,md,1509,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_mask_control:Plan\03_IMAGE_SYSTEM\MASK_FACTORY_SPEC.md#L1-L13,Plan\03_IMAGE_SYSTEM\MASK_FACTORY_SPEC.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_mask_control:Plan\03_IMAGE_SYSTEM\MASK_FACTORY_SPEC.md#L1-L13
ITEM-W64-013,64,end_to_end_strict_ai_requirement,Hard anatomy and body proportion review,Image Hyperreal QA,image_body_anatomy,Image Hyperreal QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_body_anatomy.",image_body_anatomy,code_config_workflow_manifest_qa_evidence_review_certification,"Hands, feet, face, teeth, eyes, proportions, joints, limbs, and contact anatomy pass strict visual rejection thresholds.",anatomy_scorecard|hands_feet_check|face_teeth_eye_check|hard_reject_on_deformation,TRUE,zoomed_image_visual_review_with_anatomy_scorecard,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\03_IMAGE_SYSTEM\WAVE20_IMAGE_HARD_ANATOMY_REPAIR_PLAN.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE20_IMAGE_HARD_ANATOMY_REPAIR_PLAN.md,Wave 20 Image Hard-Anatomy Repair Plan,1,13,# Wave 20 Image Hard-Anatomy Repair Plan ## Required inputs - approved source image - character id / identity lock - region mask - crop box - crop context margin - repair prompt and negative prompt - target QA goals ## Required outputs - before crop,C:\Comfy_UI_Main\Plan,md,356,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_body_anatomy:Plan\03_IMAGE_SYSTEM\WAVE20_IMAGE_HARD_ANATOMY_REPAIR_PLAN.md#L1-L13,Plan\03_IMAGE_SYSTEM\WAVE20_IMAGE_HARD_ANATOMY_REPAIR_PLAN.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_body_anatomy:Plan\03_IMAGE_SYSTEM\WAVE20_IMAGE_HARD_ANATOMY_REPAIR_PLAN.md#L1-L13
ITEM-W64-014,64,end_to_end_strict_ai_requirement,Skin material and surface hyperrealism review,Image Hyperreal QA,image_skin_material,Image Hyperreal QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_skin_material.",image_skin_material,code_config_workflow_manifest_qa_evidence_review_certification,"Skin texture, pores, lighting, fabric interaction, pressure marks, sweat/oil states, and realism signals pass strict hyperreal thresholds.",surface_texture_check|lighting_consistency|material_state_continuity|visual_score_threshold,TRUE,macro_and_full_frame_visual_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\03_IMAGE_SYSTEM\WAVE18_IMAGE_SKIN_MATERIAL_PASS_IMPLEMENTATION_PLAN.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE18_IMAGE_SKIN_MATERIAL_PASS_IMPLEMENTATION_PLAN.md,Wave 18 Image Skin/Material Pass Implementation Plan,1,13,# Wave 18 Image Skin/Material Pass Implementation Plan ## Objective Add localized skin/material realism after base generation and body-shape approval. ## Recommended regional pass order 1. select approved source image 2. attach owned region mask 3. choose pass profile 4. patch workflow for low-denoise regional refine 5. generate before/after evidence 6. score continuity and drift 7. promote or rerun,C:\Comfy_UI_Main\Plan,md,604,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_skin_material:Plan\03_IMAGE_SYSTEM\WAVE18_IMAGE_SKIN_MATERIAL_PASS_IMPLEMENTATION_PLAN.md#L1-L13,Plan\03_IMAGE_SYSTEM\WAVE18_IMAGE_SKIN_MATERIAL_PASS_IMPLEMENTATION_PLAN.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_skin_material:Plan\03_IMAGE_SYSTEM\WAVE18_IMAGE_SKIN_MATERIAL_PASS_IMPLEMENTATION_PLAN.md#L1-L13
ITEM-W64-015,64,end_to_end_strict_ai_requirement,Clothing prop furniture and contact physics review,Image Hyperreal QA,image_contact_physics,Image Hyperreal QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_contact_physics.",image_contact_physics,code_config_workflow_manifest_qa_evidence_review_certification,"Props, furniture, fabric, and character contacts have believable support, shadows, deformation, and no clipping/floating.",contact_graph_check|shadow_contact_check|no_floating_check|visual_reject_on_clip,TRUE,contact_region_visual_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\03_IMAGE_SYSTEM\WAVE19_IMAGE_CLOTHING_PROP_FURNITURE_CONTACT_PLAN.md,C:\Comfy_UI_Main\Plan\03_IMAGE_SYSTEM\WAVE19_IMAGE_CLOTHING_PROP_FURNITURE_CONTACT_PLAN.md,Wave 19 Image Clothing/Prop/Furniture Contact Plan,1,13,# Wave 19 Image Clothing/Prop/Furniture Contact Plan ## Image pass order 1. establish approved image and masks 2. validate contact ownership graph 3. run fabric fold/stretch pass if needed 4. run prop contact/support pass if needed 5. run furniture compression/support pass if needed 6. run contact-shadow/occlusion cleanup 7. score and promote/rerun ## Mask requirements - person-instance mask,C:\Comfy_UI_Main\Plan,md,504,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_contact_physics:Plan\03_IMAGE_SYSTEM\WAVE19_IMAGE_CLOTHING_PROP_FURNITURE_CONTACT_PLAN.md#L1-L13,Plan\03_IMAGE_SYSTEM\WAVE19_IMAGE_CLOTHING_PROP_FURNITURE_CONTACT_PLAN.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_contact_physics:Plan\03_IMAGE_SYSTEM\WAVE19_IMAGE_CLOTHING_PROP_FURNITURE_CONTACT_PLAN.md#L1-L13
ITEM-W64-016,64,end_to_end_strict_ai_requirement,Strict hyperreal image visual certification,Image Review Certification,image_hyperreal_visual_review,Image Review Certification,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_hyperreal_visual_review.",image_hyperreal_visual_review,code_config_workflow_manifest_qa_evidence_review_certification,"Each promoted image has technical QA, visual QA, prompt alignment, model/hash proof, artifact manifest, and pass/fail decision.",technical_image_qa|visual_review_scorecard|prompt_alignment|artifact_hash_manifest|promotion_decision,TRUE,strict_image_artifact_visual_review_protocol,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,C:\Comfy_UI_Main\Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,Image Generation Visual Review Protocol,1,13,# Image Generation Visual Review Protocol ## Purpose This protocol defines strict autonomous inspection for still-image artifacts. ## Required inputs - generated image path - generating workflow / prompt reference - model / LoRA / checkpoint context - target use case - prior baseline or expected appearance if applicable,C:\Comfy_UI_Main\Plan,md,2493,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_hyperreal_visual_review:Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md#L1-L13,Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_hyperreal_visual_review:Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md#L1-L13
ITEM-W64-017,64,end_to_end_strict_ai_requirement,Global whole-image visual review for every localized change,Image Review Certification,global_visual_review_not_local_only,Image Review Certification,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for global_visual_review_not_local_only.",global_visual_review_not_local_only,code_config_workflow_manifest_qa_evidence_review_certification,"A localized visual task cannot pass if any other visible region fails; whole frame review must check hands, face, anatomy, identity, lighting, background, contacts, cropping, artifacts, prompt alignment, and the edited target region together.",whole_frame_visual_scan|required_target_region_check|required_non_target_region_scan|hands_face_body_background_contact_lighting_check|reject_on_any_global_defect,TRUE,full_image_review_before_zoomed_region_review_and_after_zoomed_region_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,C:\Comfy_UI_Main\Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,Image Generation Visual Review Protocol,1,13,# Image Generation Visual Review Protocol ## Purpose This protocol defines strict autonomous inspection for still-image artifacts. ## Required inputs - generated image path - generating workflow / prompt reference - model / LoRA / checkpoint context - target use case - prior baseline or expected appearance if applicable,C:\Comfy_UI_Main\Plan,md,2493,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:global_visual_review_not_local_only:Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md#L1-L13,Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:global_visual_review_not_local_only:Plan\Instructions\QA\IMAGE_GENERATION_VISUAL_REVIEW_PROTOCOL.md#L1-L13
ITEM-W64-018,64,end_to_end_strict_ai_requirement,Multi-sample image quality certification,Image Review Certification,image_multi_sample_certification,Image Review Certification,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for image_multi_sample_certification.",image_multi_sample_certification,code_config_workflow_manifest_qa_evidence_review_certification,"No lane is considered final portfolio quality until multiple seeds/prompts pass consistency, hyperrealism, and defect thresholds.",multi_seed_sample_set|aggregate_score|defect_rate_limit|portfolio_certification_record,TRUE,multi_sample_grid_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md,C:\Comfy_UI_Main\Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md,Multimodal Artifact Review Scorecard,1,13,"# Multimodal Artifact Review Scorecard ## Purpose This scorecard standardizes how Codex rates artifacts across image, video, audio, workflow, script, and model classes. ## Master categories ### Universal categories - specification compliance - technical integrity - quality level - usability / deployability",C:\Comfy_UI_Main\Plan,md,1626,P0,CRITICAL,Required_Tracked_Not_Complete_Until_Evidence_Passes,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id.",W64:image_multi_sample_certification:Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md#L1-L13,Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:image_multi_sample_certification:Plan\Instructions\QA\MULTIMODAL_ARTIFACT_REVIEW_SCORECARD.md#L1-L13
ITEM-W64-019,64,end_to_end_strict_ai_requirement,Video and GIF pipeline implementation,Video System,video_pipeline_build,Video System,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for video_pipeline_build.",video_pipeline_build,code_config_workflow_manifest_qa_evidence_review_certification,"Video/GIF lane supports shot planning, keyframes, temporal generation, frame repair, loop export, and artifact evidence.",video_workflow_valid|keyframe_manifest|frame_sequence_manifest|loop_export_gate,TRUE,video_frame_sequence_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\04_VIDEO_GIF_SYSTEM\VIDEO_GIF_PIPELINE_BLUEPRINT.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\VIDEO_GIF_PIPELINE_BLUEPRINT.md,Video/GIF Pipeline Blueprint,1,13,"# Video/GIF Pipeline Blueprint ## GIF and video share the same frame pipeline A GIF is a frame sequence with a different export container. The system should plan frames first, then export to GIF, MP4, or WebM. ## No-reference-video strategy When no reference video or 3D simulation exists: ```text approved still keyframe → motion plan",C:\Comfy_UI_Main\Plan,md,958,P0,CRITICAL,Blocked_Video_Runtime_Visual_Proof_Missing,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id. | Wave64 direct row proof 2026-07-11: existing Wave26/Wave27 lane hardened in place; 16/16 strict offline tests and pack wrapper pass; production frame sequence, export, visual review, frame-repair effectiveness, and mask-dependent contact proof remain missing.",W64:video_pipeline_build:Plan\04_VIDEO_GIF_SYSTEM\VIDEO_GIF_PIPELINE_BLUEPRINT.md#L1-L13,Plan\04_VIDEO_GIF_SYSTEM\VIDEO_GIF_PIPELINE_BLUEPRINT.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:video_pipeline_build:Plan\04_VIDEO_GIF_SYSTEM\VIDEO_GIF_PIPELINE_BLUEPRINT.md#L1-L13
ITEM-W64-020,64,end_to_end_strict_ai_requirement,Video engine routing strategy,Video System,video_engine_routing,Video System,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for video_engine_routing.",video_engine_routing,code_config_workflow_manifest_qa_evidence_review_certification,"Video engine selection is compatible with model, resolution, length, frame rate, VRAM, and desired motion.",engine_compatibility|runtime_object_info|model_registry_link|resource_budget_check,FALSE,not_applicable_engine_evidence,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\04_VIDEO_GIF_SYSTEM\WAVE06_VIDEO_ENGINE_ROUTING_STRATEGY.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE06_VIDEO_ENGINE_ROUTING_STRATEGY.md,Wave 06 Video/GIF Engine Routing Strategy,1,13,"# Wave 06 Video/GIF Engine Routing Strategy ## Purpose Video routing must remain separate from image routing. A still image engine can create keyframes, but video engines create temporal motion. ## Planned video engines | Engine | Role | |---|---| | Wan2.2 | Primary video candidate | | HunyuanVideo 1.5 | Efficient/lower barrier video candidate | | LTX-2 | Audio-video candidate | | AnimateDiff-style fallback | Legacy/fallback only if still useful |",C:\Comfy_UI_Main\Plan,md,1490,P0,HIGH,Blocked_Video_Engine_Runtime_Evidence_Missing,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id. | Wave64 direct row proof 2026-07-11: separate fail-closed video router, strict schemas, deterministic rules, and resource checks pass 23/23 tests; canonical Wan candidate remains blocked by ten missing verified model/object_info/runtime/capability/resource proof categories.",W64:video_engine_routing:Plan\04_VIDEO_GIF_SYSTEM\WAVE06_VIDEO_ENGINE_ROUTING_STRATEGY.md#L1-L13,Plan\04_VIDEO_GIF_SYSTEM\WAVE06_VIDEO_ENGINE_ROUTING_STRATEGY.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:video_engine_routing:Plan\04_VIDEO_GIF_SYSTEM\WAVE06_VIDEO_ENGINE_ROUTING_STRATEGY.md#L1-L13
ITEM-W64-021,64,end_to_end_strict_ai_requirement,Temporal continuity visual review,Video Visual QA,video_temporal_visual_review,Video Visual QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for video_temporal_visual_review.",video_temporal_visual_review,code_config_workflow_manifest_qa_evidence_review_certification,"Video frames pass identity, anatomy, lighting, contact, motion, flicker, and background continuity checks.",per_frame_qa|temporal_identity_check|flicker_detection|motion_consistency|visual_reject_on_drift,TRUE,frame_grid_and_playback_visual_review,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\04_VIDEO_GIF_SYSTEM\TEMPORAL_QA_AND_KEYFRAME_SYSTEM.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\TEMPORAL_QA_AND_KEYFRAME_SYSTEM.md,Temporal QA and Keyframe System,1,13,# Temporal QA and Keyframe System ## Required temporal QA - identity consistency - face consistency - body silhouette consistency - hand/finger consistency - contact-zone consistency - no frame-to-frame flicker - no sudden body morph unless planned - no character merge/split - no object drift,C:\Comfy_UI_Main\Plan,md,841,P0,CRITICAL,Blocked_Video_Temporal_Visual_Proof_Missing,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id. | Wave64 direct row proof 2026-07-11: strict frame-grid/playback packet preparation passes 16/16 tests and independent review; the row remains blocked because no production Wave27 frame sequence or temporal visual proof exists, while body/hand/contact subgates remain isolated behind the manual gold-mask dependency.",W64:video_temporal_visual_review:Plan\04_VIDEO_GIF_SYSTEM\TEMPORAL_QA_AND_KEYFRAME_SYSTEM.md#L1-L13,Plan\04_VIDEO_GIF_SYSTEM\TEMPORAL_QA_AND_KEYFRAME_SYSTEM.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:video_temporal_visual_review:Plan\04_VIDEO_GIF_SYSTEM\TEMPORAL_QA_AND_KEYFRAME_SYSTEM.md#L1-L13
ITEM-W64-022,64,end_to_end_strict_ai_requirement,Reference video input and shot matching,Video QA,video_reference_input,Video QA,TRUE,FALSE,FALSE,"Autonomously implement, test, review, evidence, and block-or-advance the strict AI requirement for video_reference_input.",video_reference_input,code_config_workflow_manifest_qa_evidence_review_certification,"Reference video extraction, pose/depth/mask timeline, and shot matching are validated before promotion.",reference_frame_extract|pose_depth_mask_alignment|timeline_manifest|source_reference_review,TRUE,reference_video_to_output_comparison,TRUE,source_citation|test_log|qa_record|evidence_manifest|blocker_or_pass_decision,TRUE,TRUE,"No human work. If any required source, test, runtime proof, visual review, audio review, or evidence is missing, create a blocker with exact source citation and continue only with safe autonomous work.",C:\Comfy_UI_Main\Plan,Plan\04_VIDEO_GIF_SYSTEM\WAVE26_REFERENCE_VIDEO_INPUT_PIPELINE.md,C:\Comfy_UI_Main\Plan\04_VIDEO_GIF_SYSTEM\WAVE26_REFERENCE_VIDEO_INPUT_PIPELINE.md,Wave 26 Reference Video Input Pipeline,1,13,# Wave 26 Reference Video Input Pipeline ## Pipeline 1. Receive reference video file. 2. Create source_video_manifest. 3. Decode metadata. 4. Normalize orientation and fps assumptions. 5. Extract frames or sampled frames. 6. Run frame QA. 7. Generate pose/depth/mask/contact timelines. 8. Convert timeline to GIF or video shot plan. ## Source handling modes,C:\Comfy_UI_Main\Plan,md,761,P0,HIGH,Blocked_Reference_Video_Production_Proof_Missing,Wave64 end-to-end strict AI coverage generator,"AI-only operational row. Do not treat prose summary as completion; require structured evidence paths and pass/fail records. | Wave64 reconciliation 2026-07-09: no exact direct row evidence found; do not infer completion from rollups, mentions, Wave65 planned rows, Wave70 supporting evidence, local artifacts, or AWS artifacts without matching item/tracker id. | Wave64 direct row proof 2026-07-11: strict OpenCV reference-video ingest and deterministic frame extraction pass 28/28 tests plus one hash-bound synthetic local runtime probe; the row remains blocked without a production reference video, derived pose/depth/mask/contact timelines, shot matching, or source-reference visual review.",W64:video_reference_input:Plan\04_VIDEO_GIF_SYSTEM\WAVE26_REFERENCE_VIDEO_INPUT_PIPELINE.md#L1-L13,Plan\04_VIDEO_GIF_SYSTEM\WAVE26_REFERENCE_VIDEO_INPUT_PIPELINE.md,end_to_end_strict_ai_control,covered_by_wave64_strict_ai_matrix,W64:video_reference_input:Plan\04_VIDEO_GIF_SYSTEM\WAVE26_REFERENCE_VIDEO_INPUT_PIPELINE.md#L1-L13
