requirement_id,wave,category,title,implementation_target,autonomous_behavior,acceptance_criteria,required_evidence,qa_gates,visual_review_required,video_review_required,audio_review_required,comfyui_integration_required,simulation_backend_required,deferred_status,activation_gate,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
W78-0011,78,blender_addon_tool_adapters,RetopoFlow fallback adapter,retopoflow_fallback_adapter,"Register retopoflow_fallback_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","retopoflow_fallback_adapter passes only when the autonomous adapter proves the tool can perform manual/semi-auto retopology fallback only when stable topology cannot be fit, supports blocked-by-human policy unless automated path exists, and produces machine-readable evidence without human intervention after registration.",retopoflow_fallback_adapter_availability_license_version_check_json; retopoflow_fallback_adapter_batch_smoke_test_log; retopoflow_fallback_adapter_adapter_input_schema_json; retopoflow_fallback_adapter_adapter_output_manifest_json; retopoflow_fallback_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:retopoflow_fallback_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0012,78,blender_addon_tool_adapters,Quad Remesher fallback adapter,quad_remesher_fallback_adapter,"Register quad_remesher_fallback_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","quad_remesher_fallback_adapter passes only when the autonomous adapter proves the tool can perform fast quad retopo fallback for non-production proxy assets, supports proxy-only topology report and no replacement of universal production mesh, and produces machine-readable evidence without human intervention after registration.",quad_remesher_fallback_adapter_availability_license_version_check_json; quad_remesher_fallback_adapter_batch_smoke_test_log; quad_remesher_fallback_adapter_adapter_input_schema_json; quad_remesher_fallback_adapter_adapter_output_manifest_json; quad_remesher_fallback_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:quad_remesher_fallback_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0013,78,blender_addon_tool_adapters,Faceit adapter,faceit_adapter,"Register faceit_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","faceit_adapter passes only when the autonomous adapter proves the tool can perform facial shape keys, expression controls, facial mocap or validation, supports identity-safe face region controls and expression QA, and produces machine-readable evidence without human intervention after registration.",faceit_adapter_availability_license_version_check_json; faceit_adapter_batch_smoke_test_log; faceit_adapter_adapter_input_schema_json; faceit_adapter_adapter_output_manifest_json; faceit_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:faceit_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0014,78,blender_addon_tool_adapters,KeenTools FaceBuilder FaceTracker adapter,keentools_facebuilder_facetracker_adapter,"Register keentools_facebuilder_facetracker_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","keentools_facebuilder_facetracker_adapter passes only when the autonomous adapter proves the tool can perform head/face reconstruction or tracking reference, supports face landmark, identity, and fit evidence, and produces machine-readable evidence without human intervention after registration.",keentools_facebuilder_facetracker_adapter_availability_license_version_check_json; keentools_facebuilder_facetracker_adapter_batch_smoke_test_log; keentools_facebuilder_facetracker_adapter_adapter_input_schema_json; keentools_facebuilder_facetracker_adapter_adapter_output_manifest_json; keentools_facebuilder_facetracker_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:keentools_facebuilder_facetracker_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0015,78,blender_addon_tool_adapters,Cloth Weaver Simply Cloth adapter,cloth_weaver_simply_cloth_adapter,"Register cloth_weaver_simply_cloth_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","cloth_weaver_simply_cloth_adapter passes only when the autonomous adapter proves the tool can perform fast cloth prototype and cloth setup inside Blender, supports cloth setup manifest and collision proof, and produces machine-readable evidence without human intervention after registration.",cloth_weaver_simply_cloth_adapter_availability_license_version_check_json; cloth_weaver_simply_cloth_adapter_batch_smoke_test_log; cloth_weaver_simply_cloth_adapter_adapter_input_schema_json; cloth_weaver_simply_cloth_adapter_adapter_output_manifest_json; cloth_weaver_simply_cloth_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:cloth_weaver_simply_cloth_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0016,78,blender_addon_tool_adapters,Wiggle Bones adapter,wiggle_bones_adapter,"Register wiggle_bones_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","wiggle_bones_adapter passes only when the autonomous adapter proves the tool can perform spring/jiggle bone prototyping, supports secondary motion approximation manifest and QA, and produces machine-readable evidence without human intervention after registration.",wiggle_bones_adapter_availability_license_version_check_json; wiggle_bones_adapter_batch_smoke_test_log; wiggle_bones_adapter_adapter_input_schema_json; wiggle_bones_adapter_adapter_output_manifest_json; wiggle_bones_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:wiggle_bones_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0017,78,blender_addon_tool_adapters,Ragdoll Dynamics Blender adapter,ragdoll_dynamics_blender_adapter,"Register ragdoll_dynamics_blender_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","ragdoll_dynamics_blender_adapter passes only when the autonomous adapter proves the tool can perform ragdoll and physics transform testing, supports contact, balance, and motion plausibility evidence, and produces machine-readable evidence without human intervention after registration.",ragdoll_dynamics_blender_adapter_availability_license_version_check_json; ragdoll_dynamics_blender_adapter_batch_smoke_test_log; ragdoll_dynamics_blender_adapter_adapter_input_schema_json; ragdoll_dynamics_blender_adapter_adapter_output_manifest_json; ragdoll_dynamics_blender_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:blender_addon_tool_adapters:ragdoll_dynamics_blender_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Blender Addon Tool Adapters,48,65
W78-0018,78,studio_grade_specialist_tool_adapters,Maya mayapy production adapter,maya_mayapy_production_adapter,"Register maya_mayapy_production_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","maya_mayapy_production_adapter passes only when the autonomous adapter proves the tool can perform studio rigging, skinning, blendshape, pose-space deformation, muscle, Bifrost, and validation, supports mayabatch/mayapy, OpenMaya, HumanIK, Time Editor, Animation Layers, skinCluster, blendShape, Delta Mush, Pose Editor, nCloth, nHair, Maya Muscle, and Bifrost, and produces machine-readable evidence without human intervention after registration.",maya_mayapy_production_adapter_availability_license_version_check_json; maya_mayapy_production_adapter_batch_smoke_test_log; maya_mayapy_production_adapter_adapter_input_schema_json; maya_mayapy_production_adapter_adapter_output_manifest_json; maya_mayapy_production_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:studio_grade_specialist_tool_adapters:maya_mayapy_production_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Studio Grade Specialist Tool Adapters,67,81
W78-0019,78,studio_grade_specialist_tool_adapters,Maya plugin suite adapter,maya_plugin_suite_adapter,"Register maya_plugin_suite_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","maya_plugin_suite_adapter passes only when the autonomous adapter proves the tool can perform production rig and deformation plugins, supports mGear, Advanced Skeleton, ngSkinTools2, SHAPES, weightDriver, RBF Solver, Ragdoll Dynamics, Zoo Tools Pro, Maya Bonus Tools, and optional Faceware, and produces machine-readable evidence without human intervention after registration.",maya_plugin_suite_adapter_availability_license_version_check_json; maya_plugin_suite_adapter_batch_smoke_test_log; maya_plugin_suite_adapter_adapter_input_schema_json; maya_plugin_suite_adapter_adapter_output_manifest_json; maya_plugin_suite_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:studio_grade_specialist_tool_adapters:maya_plugin_suite_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Studio Grade Specialist Tool Adapters,67,81
W78-0020,78,studio_grade_specialist_tool_adapters,MotionBuilder retargeting adapter,motionbuilder_retargeting_adapter,"Register motionbuilder_retargeting_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","motionbuilder_retargeting_adapter passes only when the autonomous adapter proves the tool can perform mocap retargeting, characterization, cleanup, and batch FBX processing, supports pyfbsdk, Open Reality SDK, FBX SDK, HumanIK, Actor, Control Rig, Story, Takes, and Relation Constraints, and produces machine-readable evidence without human intervention after registration.",motionbuilder_retargeting_adapter_availability_license_version_check_json; motionbuilder_retargeting_adapter_batch_smoke_test_log; motionbuilder_retargeting_adapter_adapter_input_schema_json; motionbuilder_retargeting_adapter_adapter_output_manifest_json; motionbuilder_retargeting_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:studio_grade_specialist_tool_adapters:motionbuilder_retargeting_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Studio Grade Specialist Tool Adapters,67,81
W78-0021,78,studio_grade_specialist_tool_adapters,Cascadeur physics animation adapter,cascadeur_physics_animation_adapter,"Register cascadeur_physics_animation_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","cascadeur_physics_animation_adapter passes only when the autonomous adapter proves the tool can perform physics-aware animation cleanup and motion plausibility, supports AutoPosing, AutoPhysics, secondary motion, Python API, FBX/DAE export, and custom rig templates, and produces machine-readable evidence without human intervention after registration.",cascadeur_physics_animation_adapter_availability_license_version_check_json; cascadeur_physics_animation_adapter_batch_smoke_test_log; cascadeur_physics_animation_adapter_adapter_input_schema_json; cascadeur_physics_animation_adapter_adapter_output_manifest_json; cascadeur_physics_animation_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:studio_grade_specialist_tool_adapters:cascadeur_physics_animation_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Studio Grade Specialist Tool Adapters,67,81
W78-0022,78,studio_grade_specialist_tool_adapters,Substance 3D automation adapter,substance_3d_automation_adapter,"Register substance_3d_automation_adapter as a controlled backend adapter, not an interactive manual tool. The adapter must expose version/license checks, command templates, smoke tests, input JSON, timeout/watchdog, logs, output manifests, hash manifests, QA evidence, and fallback/blocker behavior.","substance_3d_automation_adapter passes only when the autonomous adapter proves the tool can perform batch material and texture map generation, supports Painter, Designer, Sampler, Automation Toolkit, sbsbaker, sbscooker, sbsrender, sbsmutator, export presets, UDIM, OCIO, smart materials, and smart masks, and produces machine-readable evidence without human intervention after registration.",substance_3d_automation_adapter_availability_license_version_check_json; substance_3d_automation_adapter_batch_smoke_test_log; substance_3d_automation_adapter_adapter_input_schema_json; substance_3d_automation_adapter_adapter_output_manifest_json; substance_3d_automation_adapter_qa_evidence_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; tool_version_recorded; license_or_availability_status_recorded; batch_smoke_test_pass_or_blocker_written; adapter_timeout_watchdog_present; fallback_route_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W78:studio_grade_specialist_tool_adapters:substance_3d_automation_adapter,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE78_ULTIMATE_TOOLCHAIN_ADAPTER_REGISTRY.md,Studio Grade Specialist Tool Adapters,67,81
