requirement_id,wave,category,title,implementation_target,autonomous_behavior,acceptance_criteria,required_evidence,qa_gates,visual_runtime_ready,video_runtime_ready,audio_runtime_ready,comfyui_integration_required,simulation_backend_required,deferred_status,activation_gate,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
W71-0011,71,physics_map_taxonomy,Define and prove corrective_shape_pose_space_maps,corrective_shape_pose_space_maps,"Autonomously create or import corrective_shape_pose_space_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document elbows, knees, hips, shoulders, belly compression, thigh contact.","corrective_shape_pose_space_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for elbows, knees, hips, shoulders, belly compression, thigh contact.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:corrective_shape_pose_space_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0012,71,physics_map_taxonomy,Define and prove delta_vertex_maps,delta_vertex_maps,"Autonomously create or import delta_vertex_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document shape fitting and production rebuild evidence.","delta_vertex_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for shape fitting and production rebuild evidence.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:delta_vertex_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0013,71,physics_map_taxonomy,Define and prove displacement_maps,displacement_maps,"Autonomously create or import displacement_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document wrinkles, cellulite, folds, compression dents.","displacement_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for wrinkles, cellulite, folds, compression dents.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:displacement_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0014,71,physics_map_taxonomy,Define and prove vector_displacement_maps,vector_displacement_maps,"Autonomously create or import vector_displacement_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document complex folds and sculpted deformations.","vector_displacement_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for complex folds and sculpted deformations.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:vector_displacement_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0015,71,physics_map_taxonomy,Define and prove normal_bump_detail_maps,normal_bump_detail_maps,"Autonomously create or import normal_bump_detail_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document pores, fine wrinkles, cellulite texture.","normal_bump_detail_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for pores, fine wrinkles, cellulite texture.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:normal_bump_detail_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0016,71,physics_map_taxonomy,Define and prove tension_compression_maps,tension_compression_maps,"Autonomously create or import tension_compression_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document dynamic wrinkles, skin pull, fabric stress, contact lines.","tension_compression_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for dynamic wrinkles, skin pull, fabric stress, contact lines.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:tension_compression_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0018,71,physics_map_taxonomy,Define and prove sdf_volume_collision_fields,sdf_volume_collision_fields,"Autonomously create or import sdf_volume_collision_fields, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document advanced collision and penetration prevention.","sdf_volume_collision_fields has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for advanced collision and penetration prevention.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:sdf_volume_collision_fields,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0019,71,physics_map_taxonomy,Define and prove mass_density_maps,mass_density_maps,"Autonomously create or import mass_density_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document gravity response and inertial movement.","mass_density_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for gravity response and inertial movement.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:mass_density_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0020,71,physics_map_taxonomy,Define and prove elasticity_restitution_maps,elasticity_restitution_maps,"Autonomously create or import elasticity_restitution_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document bounce, rebound, settling.","elasticity_restitution_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for bounce, rebound, settling.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:elasticity_restitution_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0021,71,physics_map_taxonomy,Define and prove friction_stiction_maps,friction_stiction_maps,"Autonomously create or import friction_stiction_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document hand contact, cloth drag, body-on-surface realism.","friction_stiction_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for hand contact, cloth drag, body-on-surface realism.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:friction_stiction_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0022,71,physics_map_taxonomy,Define and prove contact_normal_maps,contact_normal_maps,"Autonomously create or import contact_normal_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document physically plausible compression direction.","contact_normal_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for physically plausible compression direction.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:contact_normal_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0023,71,physics_map_taxonomy,Define and prove penetration_depth_maps,penetration_depth_maps,"Autonomously create or import penetration_depth_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document clipping prevention and collision QA.","penetration_depth_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for clipping prevention and collision QA.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:penetration_depth_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0024,71,physics_map_taxonomy,Define and prove rest_shape_maps,rest_shape_maps,"Autonomously create or import rest_shape_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document body-shape continuity after motion.","rest_shape_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for body-shape continuity after motion.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:rest_shape_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0025,71,physics_map_taxonomy,Define and prove temporal_decay_settling_maps,temporal_decay_settling_maps,"Autonomously create or import temporal_decay_settling_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document jiggle, ripple, rebound decay.","temporal_decay_settling_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for jiggle, ripple, rebound decay.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:temporal_decay_settling_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0026,71,physics_map_taxonomy,Define and prove global_gravity_vector_maps,global_gravity_vector_maps,"Autonomously create or import global_gravity_vector_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document consistent sag, cloth drape, falling/settling direction.","global_gravity_vector_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for consistent sag, cloth drape, falling/settling direction.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:global_gravity_vector_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0028,71,physics_map_taxonomy,Define and prove contact_load_transfer_maps,contact_load_transfer_maps,"Autonomously create or import contact_load_transfer_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document body-on-bed/chair/floor and multi-character pressure.","contact_load_transfer_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for body-on-bed/chair/floor and multi-character pressure.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:contact_load_transfer_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0029,71,physics_map_taxonomy,Define and prove inertia_momentum_maps,inertia_momentum_maps,"Autonomously create or import inertia_momentum_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document secondary body motion and heavy movement.","inertia_momentum_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for secondary body motion and heavy movement.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:inertia_momentum_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
W71-0030,71,physics_map_taxonomy,Define and prove gravity_collision_response_maps,gravity_collision_response_maps,"Autonomously create or import gravity_collision_response_maps, normalize it into the standard physics-map schema, declare ComfyUI equivalents, and block completion until evidence proves it can drive or document sag plus compression plus rebound.","gravity_collision_response_maps has a schema record, generation/import route, preview overlay, value range validation, body-region mapping, ComfyUI translation, and QA evidence for sag plus compression plus rebound.",physics_map_schema_record; source_or_generation_manifest; preview_overlay_or_render_pass; value_range_validation_json; body_region_mapping_json; comfyui_translation_record; qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after current ComfyUI foundation, runtime lanes, cost controls, and Wave70 Mask Factory coverage are stable enough that physics-map work will not derail nearer project milestones.",W71:physics_map_taxonomy:gravity_collision_response_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE71_SOFT_BODY_PHYSICS_DEFORMATION_MAP_SYSTEM.md,Physics Map Taxonomy,23,61
