requirement_id,wave,category,title,implementation_target,autonomous_behavior,acceptance_criteria,required_evidence,qa_gates,visual_runtime_ready,video_runtime_ready,audio_runtime_ready,comfyui_integration_required,simulation_backend_required,deferred_status,activation_gate,source_key,source_file_relative,citation_section,citation_line_start,citation_line_end
W81-0012,81,support_surface_maps,Define support compression depth maps,support_compression_depth_maps,"Autonomously define, execute when activated, validate, and evidence support_compression_depth_maps. It must support how far mattress, pillow, cushion, carpet, or soft support deforms, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_compression_depth_maps is complete only when it has schema/config, adapter or deterministic implementation route, compression depth maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_compression_depth_maps_schema_or_contract_json; support_compression_depth_maps_execution_or_adapter_manifest_json; support_compression_depth_maps_artifact_manifest_with_hashes; support_compression_depth_maps_preview_overlay_or_metric_report; support_compression_depth_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_compression_depth_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0013,81,support_surface_maps,Define support displacement normal maps,support_displacement_normal_maps,"Autonomously define, execute when activated, validate, and evidence support_displacement_normal_maps. It must support visible surface deformation for soft surfaces and render/control maps, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_displacement_normal_maps is complete only when it has schema/config, adapter or deterministic implementation route, displacement normal maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_displacement_normal_maps_schema_or_contract_json; support_displacement_normal_maps_execution_or_adapter_manifest_json; support_displacement_normal_maps_artifact_manifest_with_hashes; support_displacement_normal_maps_preview_overlay_or_metric_report; support_displacement_normal_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_displacement_normal_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0014,81,support_surface_maps,Define support wrinkle fold maps,support_wrinkle_fold_maps,"Autonomously define, execute when activated, validate, and evidence support_wrinkle_fold_maps. It must support fabric wrinkles, cushion folds, mattress fabric tension, and blanket/sheet creases, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_wrinkle_fold_maps is complete only when it has schema/config, adapter or deterministic implementation route, wrinkle fold maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_wrinkle_fold_maps_schema_or_contract_json; support_wrinkle_fold_maps_execution_or_adapter_manifest_json; support_wrinkle_fold_maps_artifact_manifest_with_hashes; support_wrinkle_fold_maps_preview_overlay_or_metric_report; support_wrinkle_fold_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_wrinkle_fold_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0015,81,support_surface_maps,Define support contact shadow occlusion maps,support_contact_shadow_occlusion_maps,"Autonomously define, execute when activated, validate, and evidence support_contact_shadow_occlusion_maps. It must support shadow, occlusion, grounding, and no-floating-contact evidence for all support types, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_contact_shadow_occlusion_maps is complete only when it has schema/config, adapter or deterministic implementation route, contact shadow maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_contact_shadow_occlusion_maps_schema_or_contract_json; support_contact_shadow_occlusion_maps_execution_or_adapter_manifest_json; support_contact_shadow_occlusion_maps_artifact_manifest_with_hashes; support_contact_shadow_occlusion_maps_preview_overlay_or_metric_report; support_contact_shadow_occlusion_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_contact_shadow_occlusion_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0016,81,support_surface_maps,Define support rebound settling maps,support_rebound_settling_maps,"Autonomously define, execute when activated, validate, and evidence support_rebound_settling_maps. It must support temporal return-to-rest behavior for mattress, pillow, cushion, blanket, carpet, and soft props, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_rebound_settling_maps is complete only when it has schema/config, adapter or deterministic implementation route, rebound settling maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_rebound_settling_maps_schema_or_contract_json; support_rebound_settling_maps_execution_or_adapter_manifest_json; support_rebound_settling_maps_artifact_manifest_with_hashes; support_rebound_settling_maps_preview_overlay_or_metric_report; support_rebound_settling_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_rebound_settling_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0017,81,support_surface_maps,Define support surface audio force maps,support_surface_audio_force_maps,"Autonomously define, execute when activated, validate, and evidence support_surface_audio_force_maps. It must support bed, chair, couch, floor, fabric, creak, thump, footstep, cloth rustle, and support compression event binding, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_surface_audio_force_maps is complete only when it has schema/config, adapter or deterministic implementation route, support audio force maps, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_surface_audio_force_maps_schema_or_contract_json; support_surface_audio_force_maps_execution_or_adapter_manifest_json; support_surface_audio_force_maps_artifact_manifest_with_hashes; support_surface_audio_force_maps_preview_overlay_or_metric_report; support_surface_audio_force_maps_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,true,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_maps:support_surface_audio_force_maps,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface Maps,50,65
W81-0018,81,support_surface_qa,Gate no floating support contact,no_floating_support_contact_gate,"Autonomously define, execute when activated, validate, and evidence no_floating_support_contact_gate. It must support body parts and props must visually contact support surfaces when physics says contact exists, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","no_floating_support_contact_gate is complete only when it has schema/config, adapter or deterministic implementation route, no floating QA evidence, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",no_floating_support_contact_gate_schema_or_contract_json; no_floating_support_contact_gate_execution_or_adapter_manifest_json; no_floating_support_contact_gate_artifact_manifest_with_hashes; no_floating_support_contact_gate_preview_overlay_or_metric_report; no_floating_support_contact_gate_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_qa:no_floating_support_contact_gate,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface QA,67,78
W81-0019,81,support_surface_qa,Gate no support penetration,no_support_penetration_gate,"Autonomously define, execute when activated, validate, and evidence no_support_penetration_gate. It must support body, clothing, props, mattress, chair, floor, or other supports cannot clip through each other, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","no_support_penetration_gate is complete only when it has schema/config, adapter or deterministic implementation route, penetration QA evidence, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",no_support_penetration_gate_schema_or_contract_json; no_support_penetration_gate_execution_or_adapter_manifest_json; no_support_penetration_gate_artifact_manifest_with_hashes; no_support_penetration_gate_preview_overlay_or_metric_report; no_support_penetration_gate_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_qa:no_support_penetration_gate,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface QA,67,78
W81-0020,81,support_surface_qa,Gate soft vs hard response,soft_vs_hard_surface_response_gate,"Autonomously define, execute when activated, validate, and evidence soft_vs_hard_surface_response_gate. It must support soft surfaces must deform plausibly and hard surfaces must not deform except shadows/friction/audio, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","soft_vs_hard_surface_response_gate is complete only when it has schema/config, adapter or deterministic implementation route, surface response QA evidence, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",soft_vs_hard_surface_response_gate_schema_or_contract_json; soft_vs_hard_surface_response_gate_execution_or_adapter_manifest_json; soft_vs_hard_surface_response_gate_artifact_manifest_with_hashes; soft_vs_hard_surface_response_gate_preview_overlay_or_metric_report; soft_vs_hard_surface_response_gate_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification,true,true,false,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_qa:soft_vs_hard_surface_response_gate,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface QA,67,78
W81-0021,81,support_surface_qa,Review support surfaces in whole artifact,support_surface_whole_artifact_review,"Autonomously define, execute when activated, validate, and evidence support_surface_whole_artifact_review. It must support support object correctness cannot pass if hands, face, body, background, or unrelated full-frame defects fail, operate after DAZ neutral prototype registration without human work, write exact blockers when prerequisites are unavailable, and avoid docs-only completion.","support_surface_whole_artifact_review is complete only when it has schema/config, adapter or deterministic implementation route, whole artifact support QA, manifest hashes, preview or overlay evidence, strict whole-artifact review, and source-cited QA.",support_surface_whole_artifact_review_schema_or_contract_json; support_surface_whole_artifact_review_execution_or_adapter_manifest_json; support_surface_whole_artifact_review_artifact_manifest_with_hashes; support_surface_whole_artifact_review_preview_overlay_or_metric_report; support_surface_whole_artifact_review_strict_qa_report_json,schema_validation_pass; source_citation_present; artifact_manifest_with_hashes_present; preview_or_overlay_generated; strict_visual_review_pass; whole_artifact_review_pass_when_media_exists; no_human_work_dependency_after_registered_inputs; autonomous_failure_blocker_written_if_blocked; body_region_mapping_pass; protected_anchor_preservation_pass; gravity_direction_plausibility_pass; collision_contact_plausibility_pass; no_mesh_or_visual_penetration_pass; no_floating_contact_pass; body_shape_continuity_pass; temporal_stability_pass_for_video; input_contract_validated; output_manifest_hashes_validated; visual_overlay_or_metric_threshold_pass; rerun_policy_declared; blocker_policy_declared; deterministic_validator_result_present; tool_adapter_manifest_present_when_tool_used; numeric_metric_thresholds_declared; llm_or_vlm_review_cannot_override_failed_metrics; no_human_work_after_daz_prototype_registration; daz_neutral_prototype_only_boundary_preserved; cost_control_and_runtime_window_gate_pass; control_map_dimensions_match_generation; map_value_range_normalized; comfyui_route_manifest_pass; generated_output_proof_present; target_runtime_proof_before_final_certification; full_duration_audio_review_pass; audio_event_visual_contact_alignment_pass; av_sync_drift_check_pass; clipping_noise_mix_balance_pass,true,true,true,true,true,Deferred_Required_Not_Complete,"Deferred. Activate only after the current ComfyUI foundation, Wave70 Mask Factory, Waves71-76 base physics/deformation layers, runtime lanes, cost controls, and strict QA gates are stable enough that this expansion will not derail nearer project milestones. Activation requires an explicit source-cited project decision.",W81:support_surface_qa:support_surface_whole_artifact_review,Plan\07_IMPLEMENTATION\physics_deformation_system\WAVE81_SUPPORT_SURFACE_PHYSICS_CONTACT_COMPRESSION_DEFORMATION.md,Support Surface QA,67,78
